id,InYear,InMonth,InDay,intakedate,intakereason,animalname,breedname,speciesname,AgeYears,AgeMonths,AgeWeeks,animalage,sexname,OutYear,OutDay,OutMonth,movementdate,movementtype,returndate,returnedreason,DeadYear,DeadMonth,DeadDay,deceaseddate,deceasedreason,diedoffshelter,puttosleep
64352,2019,08,10,2019-08-10 12:35:53,Stray,Freya,Poodle,Dog,33,0,,33 years 0 months.,Female,2019,08,10,2019-08-10 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64353,2019,08,10,2019-08-10 12:35:53,Stray,Little Dude,Poodle,Dog,33,0,,33 years 0 months.,Male,2019,08,10,2019-08-10 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64360,2019,08,11,2019-08-11 00:54:20,Police Assist,Mildred,Mix,Dog,,9,,9 months.,Female,2019,08,12,2019-08-12 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64365,2019,08,12,2019-08-12 12:06:04,Stray,Bunny,Beagle,Dog,,,9,9 weeks.,Female,2019,08,21,2019-08-21 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64370,2019,08,13,2019-08-13 01:32:19,Police Assist,Tiny,Chihuahua,Dog,1,0,,1 year 0 months.,Male,2019,08,22,2019-08-22 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64372,2019,08,13,2019-08-13 11:27:47,Stray,Russell,Bully Breed Mix,Dog,1,0,,1 year 0 months.,Male,2019,08,23,2019-08-23 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64377,2019,08,13,2019-08-13 15:11:56,Stray,Roxie,Bully Breed Mix,Dog,1,0,,1 year 0 months.,Female,2019,08,15,2019-08-15 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64381,2019,08,13,2019-08-13 17:38:04,Stray,Sparkles,Maltese,Dog,6,0,,6 years 0 months.,Female,2019,08,14,2019-08-14 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64383,2019,08,13,2019-08-13 18:02:53,Incompatible with owner lifestyle,Becca,Miniature Pinscher,Dog,,11,,11 months.,Female,2019,08,22,2019-08-22 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64384,2019,08,13,2019-08-13 18:02:53,Incompatible with owner lifestyle,Renata,Miniature Pinscher,Dog,,10,,10 months.,Female,2019,08,24,2019-08-24 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64401,2019,08,16,2019-08-16 12:25:00,Moving,Buster,Beagle/Border Collie,Dog,,9,,9 months.,Male,2019,08,22,2019-08-22 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64402,2019,08,16,2019-08-16 12:29:03,Moving,Jax,Beagle/Border Collie,Dog,,9,,9 months.,Male,2019,08,28,2019-08-28 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64421,2019,08,19,2019-08-19 12:26:41,Stray,Chloe,Shih Tzu,Dog,,,14,14 weeks.,Female,2019,08,26,2019-08-26 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64422,2019,08,19,2019-08-19 12:28:26,Incompatible with other pets,Duke,Catahoula Leopard Dog/Mountain Cur,Dog,3,0,,3 years 0 months.,Male,2019,08,20,2019-08-20 00:00:00,Transfer,,Stray,,,,,Court Order/ Legal,0,0
64440,2019,08,19,2019-08-19 16:03:30,Incompatible with owner lifestyle,Mason,Shep Mix,Dog,8,0,,8 years 0 months.,Male,2019,08,23,2019-08-23 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64442,2019,08,19,2019-08-19 16:55:14,Moving,Cassian,Siberian Husky,Dog,,7,,7 months.,Male,2019,08,23,2019-08-23 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64445,2019,08,20,2019-08-20 12:15:29,Incompatible with owner lifestyle,Skye,Labrador Retriever/Border Collie,Dog,,,14,14 weeks.,Female,2019,08,23,2019-08-23 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64463,2019,08,20,2019-08-20 15:51:45,Moving,Chato,Bully Breed Mix,Dog,2,0,,2 years 0 months.,Male,2019,08,24,2019-08-24 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64465,2019,08,20,2019-08-20 16:13:45,Stray,Shawn Spencer,Labrador Retriever/Mix,Dog,,7,,7 months.,Male,2019,08,28,2019-08-28 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64466,2019,08,20,2019-08-20 16:18:23,Stray,Chili Dog,Miniature Pinscher,Dog,9,1,,9 years 1 month.,Male,2019,08,20,2019-08-20 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64468,2019,08,20,2019-08-20 16:50:54,Incompatible with owner lifestyle,Ruger,Chesapeake Bay Retriever/Mix,Dog,1,6,,1 year 6 months.,Male,2019,08,24,2019-08-24 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64470,2019,08,20,2019-08-20 18:33:28,Stray,Chocolate,Labrador Retriever,Dog,12,0,,12 years 0 months.,Female,2019,08,22,2019-08-22 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64475,2019,08,21,2019-08-21 12:20:06,Incompatible with owner lifestyle,Binx,Rottweiler,Dog,2,0,,2 years 0 months.,Male,2019,08,30,2019-08-30 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64485,2019,08,21,2019-08-21 12:55:36,Incompatible with other pets,Nigel,Hound,Dog,8,0,,8 years 0 months.,Male,2019,08,23,2019-08-23 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64492,2019,08,21,2019-08-21 14:30:16,Stray,Aimee,Hound/Mix,Dog,,7,,7 months.,Female,2019,08,28,2019-08-28 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64508,2019,08,22,2019-08-22 09:19:48,Stray,Possum,Golden Retriever/Great Pyrenees,Dog,3,0,,3 years 0 months.,Male,2019,08,22,2019-08-22 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64512,2019,08,22,2019-08-22 14:03:56,Stray,Graham,English Springer Spaniel,Dog,33,0,,33 years 0 months.,Male,2019,08,22,2019-08-22 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64515,2019,08,23,2019-08-23 11:16:57,Stray,Nobel,Bull Terrier,Dog,30,0,,30 years 0 months.,Male,2019,08,23,2019-08-23 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64528,2019,08,23,2019-08-23 13:48:23,Stray,Lucky,Beagle,Dog,1,0,,11 years 0 months.,Female,2019,08,23,2019-08-23 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64531,2019,08,23,2019-08-23 14:59:13,Incompatible with owner lifestyle,Gilbert,Labrador Retriever/Mix,Dog,,,9,9 weeks.,Male,2019,08,28,2019-08-28 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
64533,2019,08,23,2019-08-23 16:31:04,Stray,Luna,Labrador Retriever,Dog,0,3,,10 years 3 months.,Female,2019,08,24,2019-08-24 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64553,2019,08,26,2019-08-26 08:31:48,Incompatible with owner lifestyle,Leo,Bully Breed Mix,Dog,2,0,,2 years 0 months.,Male,2019,08,26,2019-08-26 00:00:00,Transfer,,Stray,,,,,Court Order/ Legal,0,0
64606,2019,08,29,2019-08-29 12:10:21,Stray,Dozer,Coonhound,Dog,6,8,,6 years 8 months.,Male,2019,08,29,2019-08-29 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64608,2019,08,29,2019-08-29 18:58:06,Stray,Lucy Farmer,Beagle,Dog,7,5,,7 years 5 months.,Female,2019,08,30,2019-08-30 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
64609,2019,08,30,2019-08-30 10:22:37,Stray,Rocky Hartfield,Labrador Retriever,Dog,33,0,,33 years 0 months.,Male,2019,08,30,2019-08-30 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
